Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor94,label
0.00035829,0.99184304,0.015432099,2.58e-19,0.0,1,0.6295111,0.3443792,-0.008573009,0.0,0.0,0.0,0.0,0.028503291,0.4699585,0.9379413,0.016274882,0.21672045,0.44168973,0.0,0.0,0.0,0.0,0.0,0.28547812,0.11094724,1,0.42162102,0.07265564,0.40938276,0.7294607,0.08290977,0.110409796,0.11230429,0.78664756,0.16487409,0.249087,0.0,0.014336656,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.03941384,0.854071,0.28634128,0.2829966,0.99609804,0.68591017,0.8688579,0.001560236,0.003921569,0.10096046,0.016929718,0.4876711,0.03125,0.03641583,0.749992,0.24742827,0.000208994,0.35024047,1.0,0.7879325,1.0,0.54572374,0.3559322,0.0990991,0.01678482,0.1875,1.0,0.022605466,0.42857143,0.0,1.0,0.0,0.1269906,0,0.008056395,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.13801505,0.20630097,0.0856316,0.039549846,0.06811995,0.05552691,0.09205537,0.8333333,0
0.00035829,0.9916893,0.015432099,2.58e-19,0.0,1,0.6299961,0.34354028,-0.009863569,0.0,0.0,0.0,0.0,0.028503291,0.4440706,0.97481203,0.016069304,0.19175713,0.4418754,0.0,0.0,0.0,0.0,0.0,0.10821064,0.14244385,1,0.28687885,0.07329578,0.39552942,0.6852228,0.045019228,0.11033352,0.1123082,0.84455156,0.16105461,0.24942474,0.0,0.013982669,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.039627586,0.8540297,0.28634128,0.2853574,0.99608976,0.704997,0.86900264,0.000896469,0.003921569,0.05243097,0.016336408,0.48766515,0.03125,0.03641583,0.7499994,0.24916904,0.000210989,0.35064277,1.0,0.7879325,1.0,0.54206234,0.3559322,0.0990991,0.018348623,0.125,1.0,0.022928655,0.42857143,0.0,1.0,0.0,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.086799905,0.2046779,0.0856316,0.2841304,0.5024829,0.5099491,0.50488275,0.8333333,0
0.00035829,0.33055648,0.015432099,2.58e-19,4.33e-07,1,0.63048106,0.38926175,0.060471978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.32037166,0.6137074,0.18161365,0.19488718,0.8684415,0.3511412,0.37561932,0.0,0.0,0.0,0,0.09706218,0.0,0.6666667,0.0,0.048159078,0.8540916,0.28634128,0.34616715,0.99832785,0.7626762,0.8723327,0.04582037,0.003921569,0.2920004,0.035978567,0.8300876,0.34375,0.36655408,0.75000185,0.27398527,0.000607847,0.38628978,1.0,0.7879325,1.0,0.60689414,0.2542373,0.0990991,0.01501251,0.125,0.0,0.051059507,0.42857143,0.6240982,1.0,0.5473597,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.99181575,0.015432099,2.58e-19,0.0,1,0.6299961,0.34354028,-0.009863569,0.0,0.0,0.0,0.0,0.028503291,0.47556248,0.97491527,0.016231336,0.20515084,0.44294798,0.0,0.0,0.0,0.0,0.0,0.043775156,0.13136381,1,0.3004989,0.06096842,0.42402542,0.67828834,0.03907977,0.11044882,0.11230235,0.8560314,0.16021447,0.25002226,0.0,0.013776176,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.03993195,0.85395783,0.28634128,0.2904689,0.9960902,0.70425206,0.8688683,0.000850692,0.003921569,0.0448236,0.016301116,0.48770753,0.03125,0.03641583,0.7499883,0.25070134,0.000208893,0.3377127,1.0,0.7879325,1.0,0.54207385,0.7627119,0.0990991,0.037531275,0.125,1.0,0.02271911,0.42857143,0.0,1.0,0.0,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.08841867,0.2046779,0.0856316,0.29871222,0.5144428,0.54464453,0.50488275,0.0,0
0.00035829,0.9918698,0.015432099,2.58e-19,0.0,1,0.6303387,0.37042055,0.031535007,0.0,0.0,0.0,0.0,0.0,0.66819876,0.970232,0.00022333,0.60411626,0.56494397,0.0,0.003386566,0.0,0.0,0.0,0.23874977,0.018060483,1,0.5301301,0.106887214,0.4176144,0.22487628,0.3631288,0.1104218,0.11061329,0.7749791,0.33125752,0.25065956,0.6954221,0.0,0.3299353,0,0.000145277,0.0,0.6666667,0.0,0.03789243,0.85532475,0.28634128,0.22903265,0.99618876,0.67089736,0.8723465,0.016262637,0.003921569,0.46340895,0.016367074,0.4894707,0.9375,0.99903953,0.7476913,0.2668821,0.000257166,0.33211347,1.0,0.7879325,1.0,0.3988316,0.40677965,0.0990991,0.26939115,0.4375,1.0,0.019811371,0.42857143,0.4264346,1.0,0.36707023,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.005102041,0.0666894,0.004707358,0.24971408,0.45749685,0.3995231,0.26715147,0.33846736,0.712963,0
0.00035829,0.99171245,0.015432099,2.58e-19,0.0,1,0.6297686,0.3703451,0.031371552,0.0,0.0,0.0,0.0,0.0,0.5328938,0.9770961,0.000228511,0.38900232,0.48383152,0.0,0.003173521,0.0,0.0,0.0,0.2227747,0.021672929,1,0.34889764,0.08144866,0.41936788,0.078176044,0.23747745,0.110602915,0.11068413,0.8498589,0.23913133,0.25059867,0.71359366,0.0,0.33606458,0,0.000145277,0.0,0.6666667,0.0,0.037892383,0.8559236,0.28634128,0.23362732,0.99623805,0.7091984,0.87233496,0.03559773,0.003921569,0.30297217,0.016031438,0.48955667,0.9375,0.99903953,0.74770486,0.26407525,0.000256738,0.3360259,1.0,0.7879325,1.0,0.38653716,0.6101695,0.0990991,0.2819016,0.125,1.0,0.019762192,0.42857143,0.4276382,1.0,0.36345485,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.0666894,0.004707358,0.24971408,0.2794066,0.03949805,0.03151252,0.039594285,0.7966667,0
0.00035829,0.99178886,0.015432099,2.58e-19,3.56e-07,1,0.62998253,0.40287274,0.08155515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.11362641,0.7678454,0.110359274,0.11402457,0.88645464,0.22944358,0.25037864,0.0,0.0,0.0,0,0.097086534,0.47871664,0.33333334,0.0,0.054112963,0.85814637,0.28634128,0.6052789,0.99857324,0.7626762,0.87233233,0.00105758,0.003921569,0.10158005,0.021204406,0.4877609,0.9375,0.9988,0.7499918,0.32171103,0.000605603,0.32275,1.0,0.7879325,1.0,0.13329442,0.30508474,0.0990991,0.26522103,0.125,1.0,0.053103887,0.42857143,0.4255215,1.0,0.38465425,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.3305121,0.015432099,2.58e-19,0.0,1,0.6299961,0.34372005,-0.009587021,0.0,0.0,0.0,0.0,0.028503291,0.44554102,0.91422534,0.016299235,0.19775485,0.44160065,0.0,0.0,0.0,0.0,0.0,0.073247656,0.12732206,1,0.31985074,0.06867033,0.39746776,0.68103045,0.04142839,0.18189251,0.1937336,0.87521094,0.22234526,0.37529346,0.0,0.013864673,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.053902946,0.85412663,0.28634128,0.37299812,0.99610704,0.71179515,0.8695117,0.001087752,0.003921569,0.047832005,0.04335667,0.82946795,0.34375,0.36894986,0.749992,0.24920127,0.000246133,0.41425782,1.0,0.7879325,1.0,0.5500815,0.66101694,0.0990991,0.03169308,0.125,0.0,0.02554246,0.42857143,0.626935,1.0,0.51848453,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.10289682,0.2052262,0.0856316,0.33019638,0.52198577,0.56806695,0.50488275,0.0,0
0.00035829,0.99172705,0.015432099,2.58e-19,0.0,1,0.62998325,0.3667815,0.025798157,0.0,0.0,0.0,0.0,0.06568355,0.47538465,0.98109394,0.000887896,0.23005949,0.44368628,0.7257609,0.002120285,0.0,0.0,0.0,0.31714895,0.1167526,1,0.16207081,0.061916713,0.41576824,0.34003416,0.45606792,0.11034183,0.11360713,0.5911087,0.27080882,0.24940066,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.056735303,0.8558594,0.28634128,0.49847907,0.99638414,0.5664101,0.8702384,0.028016545,0.003921569,0.37236,0.020833286,0.48931137,0.9375,0.9992791,0.7477492,0.277927,0.000232427,0.27635384,1.0,0.7879325,1.0,0.33811498,0.6101695,0.0990991,0.28023353,0.4375,1.0,0.026279857,0.42857143,0.42735532,1.0,0.37216684,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.15305224,0.01008296,0.033258453,0.57193494,0.56127465,0.41276568,0.4998815,0.5,0
0.00035829,0.99177897,0.015432099,2.58e-19,0.0,1,0.62944585,0.37367707,0.03654697,0.0,0.0,0.0,0.0,0.0,0.47483742,0.9798541,0.000158901,0.16746409,0.44535583,0.0,0.004776378,0.0,0.0,0.0,0.27929133,0.043200564,1,0.01417558,0.083179764,0.4206803,0.026213236,0.022452097,0.11045484,0.110680155,0.87911093,0.19783594,0.2507271,0.70997375,0.0,0.32336175,0,0.000145277,0.0,0.6666667,0.0,0.037334356,0.8558445,0.28634128,0.23152892,0.9962284,0.7069772,0.8723426,0.021183806,0.003921569,0.028621662,0.016180562,0.48954606,0.9375,0.99903953,0.7478933,0.26427504,0.000258573,0.30986935,1.0,0.7879325,1.0,0.38213238,0.15254237,0.0990991,0.2560467,0.125,1.0,0.01977203,0.42857143,0.427056,1.0,0.36176386,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.066650406,0.24855568,0.23664865,0.028964864,0.018049559,0.014583553,0.007018692,0.8333333,0
0.00035829,0.9917116,0.015432099,2.58e-19,0.0,1,0.6286624,0.37038592,0.031434365,0.0,0.0,0.0,0.0,0.0,0.47070655,0.98197556,0.000186779,0.40307063,0.445478,0.0,0.005013875,0.0,0.0,0.0,0.3077215,0.037643436,1,0.5921994,0.07515264,0.421409,0.30539486,0.43209437,0.11013883,0.11057901,0.8824563,0.19328754,0.25048992,0.69619066,0.0,0.49691382,0,0.000145277,0.0,0.6666667,0.0,0.037910093,0.8553065,0.28634128,0.21434705,0.9961625,0.7034344,0.8723327,0.017290402,0.003921569,0.5514476,0.015699226,0.4894632,0.03125,0.034499206,0.7475158,0.26760298,0.000247778,0.32617778,1.0,0.7879325,1.0,0.37932467,0.3559322,0.0990991,0.017514596,0.125,1.0,0.019081576,0.0,0.003715829,1.0,0.0,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.005102041,0.0666894,0.004707358,0.24971408,0.5171135,0.5323526,0.37223756,0.3717811,0.8333333,0
0.00035829,0.9917736,0.015432099,2.58e-19,3.53e-07,1,0.63048106,0.39010066,0.061762538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.24616325,0.55014664,0.11052616,0.11361306,0.8460371,0.26181033,0.25037736,0.0,0.0,0.0,0,0.09707514,0.0,0.6666667,0.0,0.03824213,0.85417366,0.28634128,0.2748583,0.99830306,0.7626762,0.8723419,0.021183364,0.003921569,0.21073635,0.014655685,0.48818928,0.03125,0.033301316,0.7499847,0.27061895,0.000532267,0.32048208,1.0,0.7879325,1.0,0.5213925,0.3559322,0.0990991,0.016680567,0.125,1.0,0.04471886,0.42857143,0.0,1.0,0.000357173,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.9916695,0.015432099,2.58e-19,0.0,1,0.63048106,0.34419942,-0.008849558,0.0,0.0,0.0,0.0,0.028503291,0.47526798,0.97492474,0.016592652,0.15369941,0.4423043,0.0,0.0,0.0,0.0,0.0,0.07056985,0.120234095,1,0.13049696,0.07442875,0.42387125,0.62344825,0.6560625,0.110523246,0.11231212,0.8865733,0.1764021,0.24993193,0.0,0.013299959,0.0,0,0.097071595,0.13807398,0.33333334,0.0,0.035910133,0.8541621,0.28634128,0.36827677,0.9961386,0.6944475,0.8692436,0.001183665,0.003921569,0.085719414,0.02065555,0.48773837,0.03125,0.03641583,0.74998784,0.25195837,0.000221663,0.35909575,1.0,0.7879325,1.0,0.31854916,0.30508474,0.0990991,0.01584654,0.125,1.0,0.023826933,0.42857143,0.0,1.0,0.0,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.06910026,0.20306176,0.0856316,0.20416208,0.22633964,0.21061741,0.27196535,0.8333333,0
0.00035829,0.99172044,0.015432099,2.58e-19,3.48e-07,1,0.62989044,0.36019003,0.015724028,0.0,0.0,0.0,0.0,0.37102884,0.4746053,0.99461704,0.0,0.16633533,0.4439676,0.0,0.0,0.0,0.0,0.0,0.05223685,0.06507462,1,0.057948172,0.0781433,0.41178647,0.19696346,0.16870268,0.11038977,0.11371828,0.5802627,0.24866529,0.25037113,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.053620644,0.8611897,0.28634128,0.46745196,0.9968075,0.7626762,0.87372464,0.012402351,0.003921569,0.21631412,0.016005555,0.48846644,0.9375,0.99903953,0.7490171,0.27739546,0.000532754,0.30614987,1.0,0.6733197,1.0,0.5325809,0.050847456,0.0990991,0.5020851,0.125,1.0,0.069738284,0.42857143,0.43202677,1.0,0.36532998,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.041237112,0.08163265,0.40321952,0.17931752,1.0179518,0.086107574,0.09810288,0.09308263,0.22053479,0.8333333,0
0.00035829,0.9917542,0.015432099,2.58e-19,3.53e-07,1,0.6297443,0.382389,0.049899306,0.0,0.0,0.0,0.0,0.18372744,0.524491,0.9938433,0.0,0.294262,0.4743917,0.0,0.0,0.0,0.0,0.0,0.03817358,0.12954819,1,0.34190607,0.076362684,0.4186214,0.8235067,0.7408278,0.11044618,0.11369324,0.87773204,0.32291633,0.24978644,0.0,0.0,0.0,0,0.09703456,0.0,0.6666667,1.3821138,0.053575985,0.8616198,0.28634128,0.47394896,0.9967973,0.7626762,0.8736882,0.012739978,0.003921569,0.38779274,0.014984407,0.4884237,0.9375,0.9988,0.7491363,0.27785823,0.000529007,0.31488046,1.0,0.8268269,1.0,0.5204879,0.16949153,0.0990991,0.30775645,0.125,1.0,0.06979951,0.42857143,0.43182123,1.0,0.3656348,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39836234,0.013734194,1.0133759,0.05335524,0.07272626,0.089280024,0.21765871,0.8044355,0
0.00035829,0.9917488,0.015432099,2.58e-19,3.6e-07,1,0.63022244,0.4,0.07699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02605968,0.55723125,0.11048095,0.11398292,0.89239985,0.20742977,0.25037426,0.0,0.0,0.0,0,0.097086534,0.0,0.6666667,0.0,0.037953828,0.8581655,0.28634128,0.37811044,0.99858993,0.7626762,0.8723302,0.003301043,0.003921569,0.028536132,0.019322664,0.48768625,0.03125,0.033301316,0.749994,0.32113183,0.000585191,0.32153603,1.0,0.7879325,1.0,0.4142426,0.7118644,0.0990991,0.03502919,0.125,1.0,0.051328454,0.42857143,0.0,1.0,0.0,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.9917899,0.015432099,2.58e-19,0.0,1,0.632421,0.37248322,0.034660768,0.0,0.0,0.0,0.0,0.0,0.4681128,0.98179805,0.000413701,0.30248818,0.44604507,0.0,0.005541656,0.0,0.0,0.0,0.3006506,0.03850361,1,0.3976972,0.081759796,0.4214033,0.098446466,0.25483945,0.11025173,0.110691905,0.8427811,0.22799103,0.2506446,0.7129119,0.0,0.34303337,0,0.000145277,0.0,0.6666667,0.0,0.03773341,0.85593843,0.28634128,0.22895883,0.9962644,0.6931752,0.87233794,0.027336571,0.003921569,0.32513326,0.01684877,0.48956913,0.03125,0.034499206,0.74776787,0.2675549,0.000247907,0.33744687,1.0,0.7879325,1.0,0.3721097,0.66101694,0.0990991,0.034195162,0.125,1.0,0.019104159,0.0,0.00500726,1.0,0.0,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.0666894,0.004707358,0.24971408,0.31989145,0.14147541,0.09224354,0.13875994,0.8333333,0
0.00035829,0.99173516,0.015432099,2.58e-19,0.0,1,0.63048106,0.3783557,0.04401733,0.0,0.0,0.0,0.0,0.748274,0.5373328,0.98117346,0.000892238,0.38979766,0.48235005,0.6874166,0.002257318,0.0,0.0,0.0,0.010631379,0.0917899,1,0.49620718,0.06754287,0.41586438,0.17180163,0.31197378,0.11043834,0.113489255,0.90882,0.22659674,0.24951999,0.0,0.0,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.03619353,0.8553579,0.28634128,0.31844255,0.99628586,0.6902934,0.8703571,0.017261794,0.003921569,0.18833408,0.019302953,0.48910192,0.28125,0.30378467,0.7480303,0.27483293,0.000222358,0.29389265,1.0,0.7879325,1.0,0.28080854,0.7627119,0.0990991,0.037531275,0.125,1.0,0.025696767,0.85714287,0.85139704,1.0,0.7451171,0.1269906,0,0.003021148,0.02020202,0.0,0.020833334,0.003083248,0.005154639,0.0,0.11814571,0.001913873,0.033258453,0.3893893,0.18879375,0.18281555,0.11316258,0.7966507,0
0.00035829,0.33057684,0.015432099,2.58e-19,0.0,1,0.6314511,0.3691275,0.029498525,0.0,0.0,0.0,0.0,0.0,0.46726972,0.981952,0.000351256,0.42059335,0.44531485,0.0,0.004638566,0.0,0.0,0.0,0.29976675,0.01954817,1,0.6437604,0.0782786,0.42141747,0.32585534,0.44961914,0.18212217,0.19070345,0.87203866,0.27638882,0.3758272,0.6950387,0.0,0.42450133,0,0.000145277,0.0,0.6666667,0.0,0.03778208,0.85530806,0.28634128,0.208696,0.99614924,0.6845486,0.87232983,0.014566515,0.003921569,0.57382464,0.03637421,0.832067,0.34375,0.3672728,0.7470498,0.26531932,0.000282806,0.3998574,1.0,0.7879325,1.0,0.42815354,0.6101695,0.0990991,0.03169308,0.125,0.0,0.02176709,0.62857145,0.6242256,1.0,0.533274,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.007194245,0.005154639,0.005102041,0.0666894,0.004707358,0.24971408,0.5518732,0.6343784,0.45255733,0.4606005,0.8333333,0
0.00035829,0.99163264,0.015432099,2.58e-19,3.13e-07,1,0.63048106,0.3940556,0.06784661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.38036883,0.6190648,0.11034109,0.113746844,0.5048685,0.23183006,0.25037736,0.0,0.000117997,0.0,0,0.09708324,0.0,0.6666667,0.0,0.039436746,0.85622114,0.28634128,0.29031736,0.99626654,0.7626762,0.8723327,0.002754257,0.003921569,0.416536,0.0158622,1.0,0.03125,0.03402005,0.749992,0.29747424,0.000577825,0.28044033,1.0,0.6225946,1.0,0.58277833,0.66101694,0.0990991,0.033361133,0.125,1.0,0.05320222,0.42857143,0.0,1.0,0.0,0.1269906,0,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0
0.00035829,0.33064243,0.015432099,2.58e-19,0.0,1,0.6295111,0.37583894,0.03982301,0.0,0.0,0.0,0.0,0.0,0.6441343,0.9273611,0.000221161,0.58112735,0.56476223,0.0,0.003509714,0.0,0.0,0.0,0.23692463,0.015410826,1,0.51433575,0.108003505,0.3980543,0.1009291,0.08644755,0.1819622,0.19075148,0.84326714,0.2886708,0.37582868,0.70435315,0.0,0.30423257,0,0.000145277,0.0,0.6666667,0.0,0.03806602,0.8561034,0.28634128,0.22265655,0.99625945,0.6744711,0.87232745,0.017576233,0.003921569,0.11025865,0.037534207,0.83221376,0.34375,0.3672728,0.74784046,0.26509905,0.000283209,0.3699202,1.0,0.7879325,1.0,0.38645464,0.66101694,0.0990991,0.03169308,0.125,0.0,0.021660645,0.62857145,0.62549615,1.0,0.5405344,0.1269906,0,0.0,0.030303031,0.015151516,0.020833334,0.003083248,0.005154639,0.005102041,0.0666894,0.004707358,0.24971408,0.44135258,0.36608893,0.2427236,0.32742918,0.712963,0
0.00035829,0.3305702,0.015432099,2.58e-19,0.0,1,0.63048106,0.34395972,-0.00921829,0.0,0.0,0.0,0.0,0.028503291,0.4758572,0.9748369,0.015934011,0.20644744,0.44171253,0.0,0.0,0.0,0.0,0.0,0.09210534,0.13914105,1,0.38032454,0.06766489,0.4238517,0.7179028,0.073010184,0.18203191,0.19371149,0.82827705,0.22946827,0.37440798,0.0,0.014252373,0.0,0,0.097073495,0.7767331,0.33333334,0.0,0.05215819,0.85407984,0.28634128,0.36673433,0.99609774,0.68768626,0.86878693,0.001362414,0.003921569,0.088280804,0.042634957,0.8293164,0.34375,0.36894986,0.74999624,0.24753313,0.000244864,0.4265903,1.0,0.7879325,1.0,0.5625173,0.66101694,0.0990991,0.03169308,0.125,0.0,0.025263228,0.42857143,0.626935,1.0,0.51644355,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.12332167,0.20630097,0.0856316,0.00457343,0.016874088,0.003220725,0.006910223,0.8333333,0
0.00035829,0.99175006,0.015432099,2.07e-09,0.0,1,0.63042045,0.34752518,-0.003733407,0.0,0.0,0.0,0.0,0.028503291,0.4435314,0.9101033,0.016293064,0.12597685,0.44225946,0.0,0.0,0.0,0.0,0.0,0.062113848,0.09382413,1,0.037743967,0.074860565,0.39572132,0.58178586,0.6203778,0.110479444,0.1122908,0.90922606,0.17406684,0.24979714,0.0,0.013164053,0.0,0,0.097071595,0.13807398,0.33333334,0.0,0.037035115,0.8541327,0.28634128,0.24783348,0.99610037,0.6578194,0.8689337,0.001126308,0.003921569,0.04004694,0.015595246,0.48767793,0.28125,0.3025868,0.7499883,0.24931516,0.00022119,0.35493866,1.0,0.7879325,1.0,0.5040294,0.7627119,0.0990991,0.036697246,0.125,1.0,0.023763942,0.42857143,0.851043,1.0,0.7072798,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.059545662,0.20197706,0.0856316,0.15505129,0.062866,0.06683622,0.053453367,0.8333333,0
0.00035829,0.9915561,0.015432099,2.58e-19,3.61e-07,1,0.63048106,0.40364334,0.08259587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04357449,0.57223296,0.110333465,0.11399503,0.8610566,0.2173209,0.25037074,0.0,0.0,0.0,0,0.097086534,0.0,0.6666667,0.0,0.038195796,0.85842144,0.28634128,0.39138252,0.99859357,0.7626762,0.87233794,0.003322115,0.003921569,0.047704212,0.019310312,0.48764163,0.03125,0.033301316,0.74999624,0.32177657,0.000585678,0.31836706,1.0,0.7879325,1.0,0.39888212,0.30508474,0.0990991,0.016680567,0.125,1.0,0.051378004,0.42857143,0.0,1.0,0.0,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00035829,0.99160504,0.015432099,2.58e-19,3.38e-07,1,0.63048106,0.37080538,0.032079645,0.0,0.0,0.0,0.0,0.35111383,0.47482315,0.98196226,0.003723311,0.22212581,0.4402008,0.0,0.000812776,0.0,0.0,0.0,0.03360043,0.18505505,1,0.28651997,0.059977353,0.4189666,0.8046507,0.68919754,0.11048233,0.11411765,0.7594251,0.24610852,0.25039464,0.4820638,0.0,0.8595674,0,0.0970554,0.54326093,0.6666667,0.30352303,0.038211603,0.85746837,0.28634128,0.2913944,0.9955713,0.7626762,0.8736213,0.014921435,0.003921569,0.8825169,0.017433358,0.48798776,0.03125,0.033301316,0.74809664,0.30638975,0.000571163,0.29903316,1.0,0.7879325,1.0,0.4975624,0.3559322,0.0990991,0.016680567,0.0,1.0,0.06274719,0.42857143,0.0,1.0,0.0,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.27923128,0.8423862,0.05405702,0.047252953,0.064764775,0.1877126,0.8333333,0
0.00035829,0.992239,0.015432099,2.07e-09,0.0,1,0.63048106,0.34659636,-0.005162242,0.0,0.0,0.0,0.0,0.028503291,0.90813625,0.9748825,0.016199177,0.25941443,0.8544028,0.0,0.0,0.0,0.0,0.0,0.019453319,0.041745726,1,0.035696667,0.2653189,0.7741513,0.5873077,0.6251074,0.110372595,0.1122835,0.90743744,0.16945146,0.24891262,0.0,0.013165106,0.0,0,0.097071595,0.13807398,0.33333334,0.0,0.0395676,0.85395014,0.28634128,0.27968416,0.99609774,0.68192756,0.8699059,0.000930801,0.003921569,0.046089727,0.0159832,0.4877002,0.03125,0.036655407,0.75000465,0.2517823,0.000221047,0.34731615,1.0,0.7879325,1.0,0.54712623,0.30508474,0.0990991,0.01584654,0.125,1.0,0.023799937,0.42857143,0.0,1.0,0.0,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.059230544,0.20197706,0.0856316,0.15305121,0.059692763,0.06511908,0.04735223,0.87398374,0
0.00035829,0.99156785,0.015432099,2.58e-19,3.55e-07,1,0.63011736,0.39135906,0.06369838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01831655,0.35499197,0.11035637,0.113630466,0.8839969,0.18008664,0.2503889,0.0,0.0,0.0,0,0.09707514,0.0,0.6666667,0.0,0.036192577,0.8546472,0.28634128,0.37608412,0.9983263,0.7626762,0.8723327,0.011173428,0.003921569,0.019186461,0.019762717,0.48823196,0.03125,0.033301316,0.7499847,0.27597335,0.000534533,0.30934942,1.0,0.7879325,1.0,0.3152547,0.3559322,0.0990991,0.017514596,0.125,1.0,0.04490817,0.42857143,0.0,1.0,0.00010205,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
