Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor94,new_label
0.00035829,0.99168444,0.18058263,2.58e-19,0.0,1,0.8723986,0.51655483,0.25629303,0.8104738,0.47412646,0.4741159,0.4457713,0.37950748,0.5223756,0.9744241,0.016205698,0.2649766,0.4777441,0.0,0.0,0.0,0.0,0.0,0.007289819,0.17301366,1,0.44698703,0.069219105,0.42380315,0.54907745,0.002578347,0.11013728,0.11235618,0.88445807,0.16586055,0.014980968,0.0,0.0,0.0,0,0.097071595,0.005444808,0.33333334,0.0,0.039728995,0.8542091,0.28634128,0.24651586,0.9961248,0.6655659,0.003816442,0.000961319,0.003921569,0.003253395,0.015215742,0.48768666,0.20844299,0.22304444,0.0,0.0,7.46e-05,0.12713218,1.0,0.7879325,0.11543388,0.31564945,0.7627119,0.0,0.47431338,0.3125,1.0,0.005546725,0.42857143,0.851043,1.0,0.7108479,0.27046773,1,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.047022887,0.19780414,0.07143805,0.1096669,0.3786005,0.46652567,0.20770802,0.80584794,6
0.00035829,0.9917168,0.015432099,2.58e-19,0.0,1,0.63014495,0.37919462,0.04498525,0.0,0.0,0.0,0.0,0.051377248,0.4751642,0.98104733,0.000939469,0.21854061,0.44278902,0.7092856,0.002084719,0.0,0.0,0.0,0.31331906,0.109165214,1,0.12677999,0.06779875,0.415839,0.28923288,0.41255572,0.110393,0.11359288,0.7808892,0.2496772,0.24939369,0.0,0.000895151,0.0,0,0.097039856,0.9454924,0.6666667,0.0,0.05721661,0.85599285,0.28634128,0.5725068,0.99637294,0.6898011,0.8701098,0.02839511,0.003921569,0.3167088,0.02119878,0.48929423,0.9375,0.9992791,0.7477412,0.27541694,0.000231052,0.28271767,1.0,0.7879325,1.0,0.2719672,0.0,0.0990991,0.2502085,0.125,1.0,0.026260111,0.42857143,0.42741874,1.0,0.37540296,0.1269906,0,0.008056395,0.02020202,0.0,0.020833334,0.003083248,0.0,0.005102041,0.13896458,0.006092618,0.033258453,0.53007495,0.50936764,0.36566427,0.4998815,0.8333333,6
0.00035829,0.9917501,0.015432099,2.58e-19,0.0,1,0.6302871,0.37449664,0.037758112,0.0,0.0,0.0,0.021787403,0.6045011,0.52332556,0.97089916,0.001274818,0.1818349,0.4708722,0.0,0.0,3.03e-05,0.0,0.000329211,0.004907675,0.000608857,1,0.018070487,0.087864585,0.4176918,0.09479735,0.0811956,0.11040644,0.11392273,0.76177734,0.2139262,0.25038043,0.0,0.0,0.0,0,0.097070746,0.44517505,0.33333334,0.0,0.042743493,0.8635463,0.28634128,0.4101976,0.99901974,0.74859613,0.87233514,0.001534042,0.003921569,0.09455754,0.020068465,0.48780796,0.15625,0.16650659,0.7499979,0.26876593,0.000275992,0.3099023,1.0,0.7879325,1.0,0.44433948,0.7118644,0.0990991,0.03502919,0.0625,1.0,0.023066878,0.71428573,0.70920247,1.0,0.61216116,0.1269906,0,-0.002014099,0.02020202,0.015151516,0.020833334,0.003083248,0.005154639,0.0,0.018269751,0.042710237,0.970063,0.37479922,0.043107368,0.041461226,0.062144898,0.8035461,6
0.00035829,0.99229,0.015432099,2.58e-19,0.0,1,0.87200385,0.5158197,0.25516224,0.8100375,0.47349882,0.47349882,0.7656767,0.50925666,0.4751486,0.9748934,0.016372427,0.18874878,0.44262177,0.0,0.0,0.0,0.0,0.0,0.105028905,0.14814796,1,0.2483588,0.06938638,0.4240159,0.6671811,0.002578347,0.18210681,0.1937213,0.8924704,0.22145934,0.014850624,0.0,0.0,0.0,0,0.097073495,0.005444808,0.33333334,0.0,0.053044,0.8540029,0.28634128,0.3734581,0.99608535,0.7170582,0.00388794,0.001056395,0.003921569,0.003253395,0.04388782,0.82939196,0.21875,0.23394774,0.0,0.0,7.84e-05,0.13533722,1.0,0.7879325,0.066729024,0.31564945,0.66101694,0.0,0.03502919,0.125,1.0,0.005796232,0.42857143,0.626935,1.0,0.5178307,0.1269906,1,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.005102041,0.079282746,0.20413654,0.0856316,0.2382233,0.47539195,0.41791734,0.50488275,0.8333333,6
0.00035829,0.99174774,0.04835391,2.58e-19,6.37e-07,1,0.6303733,0.3888889,0.059898395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.27774236,0.3573811,0.2762853,0.19462737,0.872708,0.45074564,0.6888108,0.0,0.0,0.0,0,0.09701384,0.0,0.6666667,0.0,0.06196689,0.9533557,0.28634128,0.7025858,0.99976534,0.8823637,0.87230814,0.006347758,0.003921569,0.30432457,0.06402498,0.829358,0.26041666,0.27838942,0.749992,0.264316,0.00039912,0.56074184,1.0,0.7879325,1.0,0.32653457,0.5084746,0.0990991,0.087294966,0.1875,1.0,0.03221066,0.71428573,0.70920247,1.0,0.63249165,0.1693208,1,0.093655586,0.030303031,1.0,0.020833334,0.0,0.0,0.005102041,0.000556797,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,6
0.00035829,0.99197197,0.1802851,2.58e-19,0.0,1,0.87237716,0.5167093,0.25653073,0.8104927,0.47402054,0.47403085,0.44644368,0.37978017,0.529116,0.97382593,0.01623891,0.26973888,0.48121598,0.0,0.0,0.0,0.0,0.0,0.01761745,0.17292249,1,0.4476614,0.123535134,0.4235585,0.55835813,0.002578347,0.11037165,0.11237392,0.91534024,0.17313747,0.015031099,0.0,0.0,0.0,0,0.097071595,0.005444808,0.33333334,0.0,0.058388583,0.8540665,0.28634128,0.42967615,0.9961061,0.7186291,0.003819811,0.001082895,0.003921569,0.003253395,0.015778353,0.4876809,0.20715207,0.22156626,0.0,0.0,7.51e-05,0.12865928,1.0,0.7879325,0.115143776,0.31564945,0.7627119,0.0,0.4653821,0.3125,1.0,0.005580497,0.42857143,0.3120491,1.0,0.2540967,0.26707304,1,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.047022887,0.19780414,0.07143805,0.1096669,0.37960523,0.4688818,0.20770802,0.8024055,6
0.00035829,0.99216366,0.18058263,2.58e-19,0.0,1,0.8724429,0.5163311,0.25594887,0.81047064,0.47372562,0.47373617,0.44543198,0.3793699,0.52311826,0.974388,0.016208297,0.2668522,0.4773975,0.0,0.0,0.0,0.0,0.0,0.008124035,0.1855237,1,0.44664693,0.098490804,0.42378232,0.54940146,0.002578347,0.11035237,0.11239387,0.91674495,0.17313714,0.01499604,0.0,0.0,0.0,0,0.097071595,0.005444808,0.33333334,0.0,0.0582442,0.8541495,0.28634128,0.4058629,0.99613035,0.72977513,0.003791673,0.00112975,0.003921569,0.003253395,0.015532758,0.487724,0.20844299,0.22296415,0.0,0.0,7.46e-05,0.12727344,1.0,0.7879325,0.11542169,0.31564945,0.7966102,0.0,0.47431338,0.3125,1.0,0.005548017,0.42857143,0.4255215,1.0,0.35011932,0.27046773,1,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.047022887,0.19780414,0.07143805,0.1096669,0.37809086,0.46533912,0.20770802,0.80584794,6
0.00035829,0.9917705,0.015432099,2.07e-09,0.0,1,0.62997055,0.34592018,-0.006202453,0.0,0.0,0.0,0.0,0.028503291,0.47593933,0.97482425,0.016064113,0.12739785,0.44158247,0.0,0.0,0.0,0.0,0.0,0.25660652,0.099063516,1,0.058689795,0.08247106,0.4239175,0.6044363,0.6397784,0.11036752,0.11229399,0.93471,0.18248671,0.24959336,0.0,0.013276537,0.0,0,0.097071595,0.13807398,0.33333334,0.0,0.06344343,0.8540448,0.28634128,0.50739723,0.9960988,0.73193246,0.86927176,0.001436438,0.003921569,0.064846955,0.016935643,0.48771295,0.9375,0.9992791,0.74999297,0.24836962,0.00023017,0.35253897,1.0,0.7879325,1.0,0.47574565,0.7118644,0.0990991,0.235196,0.125,1.0,0.024452208,0.42857143,0.4255215,1.0,0.34836274,0.1269906,0,0.003021148,0.030303031,0.0,0.020833334,0.003083248,0.005154639,0.0,0.062157378,0.20251444,0.0856316,0.1696937,0.09175951,0.105437435,0.09057073,0.8333333,6
0.00035829,0.9916695,0.049139053,2.58e-19,5.99e-07,1,0.63032794,0.38149065,0.047430523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4099565,0.3511445,0.2762681,0.19455978,0.86108685,0.49747986,0.6887721,0.0,0.0,0.0,0,0.097057045,0.15045126,0.6666667,0.0,0.061685022,0.8668791,0.28634128,0.68317616,0.99604803,0.7626762,0.8723346,0.098624825,0.003921569,0.44625893,0.07051315,0.8290948,0.26151314,0.2791586,0.74999046,0.30751854,0.000688623,0.54162204,1.0,0.7879325,1.0,0.3468219,0.8135593,0.0990991,0.08410518,0.1875,1.0,0.058730345,0.42857143,0.70920247,1.0,0.63288975,0.17377663,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.9917504,0.015432099,2.58e-19,3.12e-07,1,0.6298991,0.37690666,0.04151247,0.0,0.0,0.0,0.0,0.5249934,0.5260103,0.98209214,0.004050786,0.18125562,0.46564767,0.0,0.000191882,0.0,0.0,0.0,0.033690773,0.12601715,1,0.11669652,0.071158804,0.41808617,0.079507016,0.80008566,0.11036691,0.11416835,0.83788204,0.20218584,0.24956109,0.47588098,0.0,1.0157132,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054030105,0.8576495,0.28634128,0.40060997,0.9956082,0.7626762,0.8738061,0.013836203,0.003921569,0.11443246,0.018106934,0.48803386,0.9375,0.99903953,0.74823487,0.30583015,0.000587454,0.2758292,1.0,0.7879325,1.0,0.44076258,0.45762712,0.0990991,0.2735613,0.125,1.0,0.06420667,0.42857143,0.4255215,1.0,0.36372867,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.33683074,0.8423862,0.14074704,0.23638654,0.26252735,0.18886779,0.8036176,6
0.00035829,0.9918232,0.015432099,2.58e-19,3.57e-07,1,0.6302386,0.40310404,0.081766225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.057179943,0.71949816,0.11047842,0.114016406,0.8689999,0.2177389,0.25037736,0.0,0.0,0.0,0,0.097086534,0.47871664,0.33333334,0.0,0.037394825,0.85849774,0.28634128,0.38017675,0.9985781,0.7626762,0.8723327,0.006540408,0.003921569,0.040537544,0.020005,0.4877759,0.03125,0.033301316,0.749992,0.3210663,0.000586243,0.3252226,1.0,0.7879325,1.0,0.41168725,0.3559322,0.0990991,0.016680567,0.125,1.0,0.051414877,0.42857143,0.851043,1.0,0.7677187,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.992375,0.015432099,2.58e-19,3.57e-07,1,0.63048106,0.40364334,0.081858404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.057212368,0.7195257,0.110457815,0.11400163,0.8689066,0.21812126,0.25037074,0.0,0.0,0.0,0,0.097086534,0.47871664,0.33333334,0.0,0.03722965,0.85809195,0.28634128,0.37772846,0.99860257,0.7626762,0.87233794,0.012174531,0.003921569,0.040572427,0.019942593,0.4876688,0.03125,0.033301316,0.74999624,0.32145312,0.000586355,0.32452154,1.0,0.7879325,1.0,0.4106248,0.30508474,0.0990991,0.016680567,0.125,1.0,0.051488232,0.42857143,0.851043,1.0,0.76997834,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.9917514,0.015432099,2.58e-19,3.51e-07,1,0.62988216,0.36050177,0.016194493,0.0,0.0,0.0,0.0,0.2611623,0.67966855,0.99385726,0.0,0.44114122,0.5691956,0.0,0.0,0.0,0.0,0.0,0.03574003,0.13093661,1,0.5332516,0.103544466,0.41858473,0.07188422,0.061570104,0.11038879,0.11373951,0.86590225,0.22071125,0.25024712,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.053791977,0.85948724,0.28634128,0.52984965,0.9968051,0.7626762,0.87362254,0.012727474,0.003921569,0.07879688,0.01571958,0.48846963,0.9375,0.99903953,0.74895823,0.27593917,0.000533588,0.31459343,1.0,0.8064048,1.0,0.49036494,0.40677965,0.0990991,0.37030858,0.125,1.0,0.07085696,0.42857143,0.4325503,1.0,0.36554274,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39913708,0.088836394,1.0133759,0.20019801,0.39870593,0.5249056,0.21836379,0.7083333,6
0.00035829,0.9917849,0.015432099,2.58e-19,3.5e-07,1,0.6298978,0.36171323,0.018023001,0.0,0.0,0.0,0.0,0.26872265,0.53730243,0.9938722,0.0,0.33663467,0.48234835,0.0,0.0,0.0,0.0,0.0,0.036644045,0.088248424,1,0.55192965,0.07253964,0.41839927,0.08004851,0.06856296,0.110496625,0.1137279,0.8540866,0.22354159,0.2502706,0.0,0.0,0.0,0,0.09703456,0.23664583,0.6666667,1.3821138,0.054238554,0.86075246,0.28634128,0.5443162,0.9968076,0.7626762,0.8735236,0.012707276,0.003921569,0.087743595,0.015655912,0.48847157,0.9375,0.9988,0.74896896,0.27604288,0.000533461,0.31193733,1.0,0.820536,1.0,0.48434857,0.3559322,0.0990991,0.36697248,0.125,1.0,0.07085676,0.42857143,0.43206453,1.0,0.36452243,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39913708,0.10769143,1.0133759,0.20307961,0.41828898,0.5600311,0.21836379,0.7968254,6
0.00035829,0.9916802,0.015432099,2.58e-19,3.52e-07,1,0.6299961,0.41593677,0.10207614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.018194182,0.33353716,0.110456385,0.1136248,0.90090716,0.20532334,0.25037578,0.0,0.0,0.0,0,0.09707514,0.16314588,0.33333334,0.0,0.05401028,0.854492,0.28634128,0.46006262,0.9982987,0.7626762,0.8723327,0.03540148,0.003921569,0.019925108,0.015435951,0.48824072,0.9375,0.9988,0.749992,0.27432585,0.00054787,0.3136124,1.0,0.7879325,1.0,0.49667057,0.86440676,0.0990991,0.29524603,0.125,1.0,0.046001308,0.42857143,0.4282862,1.0,0.37653857,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.9917265,0.015432099,2.58e-19,3.43e-07,1,0.8894868,0.49774843,0.22739556,0.0,0.0,0.0,0.0,0.5324779,0.4715939,0.9815437,0.0,0.44634908,0.4256686,0.0,0.0,0.0,0.0,0.0,0.019468322,0.007761032,1,0.21144244,0.07726316,0.429921,0.49623486,0.4250339,0.11036534,0.11369687,0.68738407,0.24253349,0.24891135,0.0,0.0,0.0,0,0.09709051,0.0,1.0,0.0,0.061580215,0.8544186,0.28634128,0.41748825,0.99704206,0.7626762,0.8882866,0.002972781,0.003921569,0.48405278,0.018188326,0.48823556,0.9375,0.9992791,0.7523651,0.27118862,0.000523281,0.30970234,1.0,0.66810876,1.0,0.5607192,0.22033899,0.009009009,0.30942452,0.125,1.0,0.11035905,0.42857143,0.42835832,1.0,0.36892027,0.1269906,0,1.0,0.1919192,1.0,0.020833334,0.07502569,0.072164945,1.0,0.000556797,0.27640232,0.46263063,0.2229281,0.36438876,0.5581782,0.31142956,0.8333333,6
0.00035829,0.9917158,0.015432099,2.58e-19,3.12e-07,1,0.6297933,0.37708968,0.041794047,0.0,0.0,0.0,0.0,0.52803487,0.4756685,0.9820594,0.004585842,0.14831232,0.43945882,0.0,9.24e-05,0.0,0.0,0.0,0.033806697,0.13282171,1,0.12422489,0.07268236,0.41896868,0.081427924,0.80173093,0.11039562,0.11416639,0.83540875,0.20218414,0.2498911,0.46305138,0.0,0.97081953,0,0.09707514,0.16314588,0.33333334,0.30352303,0.05417319,0.857666,0.28634128,0.39806157,0.9956161,0.7626762,0.8736291,0.014436856,0.003921569,0.11653857,0.018232778,0.4880303,0.9375,0.99903953,0.74816924,0.304683,0.000587039,0.27864763,1.0,0.7879325,1.0,0.44212562,0.45762712,0.0990991,0.2735613,0.125,1.0,0.06414801,0.42857143,0.4255215,1.0,0.3637064,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.33683074,0.8423862,0.15211275,0.25283453,0.27904317,0.18886779,0.8333333,6
0.00035829,0.991714,0.015432099,2.58e-19,3.52e-07,1,0.6300165,0.45640403,0.1637602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.018543437,0.3338363,0.11028926,0.113637626,0.9002117,0.20459,0.25037697,0.0,0.0,0.0,0,0.09707514,0.16314588,0.33333334,0.0,0.054349273,0.85457444,0.28634128,0.46256372,0.9982934,0.7626762,0.87233233,0.029143486,0.003921569,0.020307865,0.015404014,0.48827586,0.9375,0.9988,0.74999225,0.27194628,0.000547813,0.31494868,1.0,0.7879325,1.0,0.49607584,0.9322034,0.0990991,0.29524603,0.125,1.0,0.046001915,0.42857143,0.42833447,1.0,0.37947333,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.99173826,0.015432099,2.58e-19,3.54e-07,1,0.629853,0.37834194,0.043715846,0.0,0.0,0.0,0.0,0.15149595,0.6487318,0.9387638,0.0,0.39288038,0.5646946,0.0,0.0,0.0,0.0,0.0,0.047064167,0.11182248,1,0.2622622,0.10801338,0.39533252,0.8014531,0.72193855,0.11040564,0.1137648,0.91810846,0.31607512,0.24987873,0.0,0.0,0.0,0,0.09703456,0.0,0.6666667,1.3821138,0.054171283,0.85811085,0.28634128,0.513854,0.9968567,0.7626762,0.87374395,0.012841982,0.003921569,0.36361554,0.015601084,0.48852795,0.9375,0.99903953,0.7487819,0.2686964,0.000529213,0.32218537,1.0,0.80145544,1.0,0.5329365,0.050847456,0.0990991,0.30358633,0.125,1.0,0.069876686,0.42857143,0.4318036,1.0,0.36572796,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.3941599,0.628106,1.0133759,0.40790874,0.6847505,0.54617065,0.2154459,0.712963,6
0.00035829,0.99175304,0.015432099,2.58e-19,3.52e-07,1,0.6300125,0.43405187,0.12858732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.018264052,0.333597,0.110378034,0.11363668,0.90196794,0.20456973,0.25037736,0.0,0.0,0.0,0,0.09707514,0.16314588,0.33333334,0.0,0.054491952,0.85451424,0.28634128,0.46403486,0.9982904,0.7626762,0.8723327,0.029694222,0.003921569,0.020001652,0.01548717,0.4882471,0.9375,0.9988,0.74999106,0.27446523,0.000547805,0.32138783,1.0,0.7879325,1.0,0.4943977,0.86440676,0.0990991,0.29524603,0.125,1.0,0.046009526,0.42857143,0.42835832,1.0,0.37731346,0.1269906,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.00035829,0.99175423,0.015432099,2.58e-19,3.12e-07,1,0.6300578,0.3771812,0.041887905,0.0,0.0,0.0,0.0,0.5364949,0.68898964,0.9818617,0.004217364,0.27642873,0.56706536,0.0,0.000152124,0.0,0.0,0.0,0.033949673,0.14671932,1,0.14514863,0.10159568,0.41888127,0.07930311,0.799911,0.110394545,0.114158094,0.83905,0.20385462,0.24986337,0.4784832,0.0,1.03715,0,0.09707514,0.16314588,0.33333334,0.30352303,0.054530155,0.85761505,0.28634128,0.4058148,0.9956076,0.7626762,0.87373096,0.019747002,0.003921569,0.11420887,0.018184632,0.48803627,0.9375,0.99903953,0.74814594,0.3054692,0.000587615,0.282553,1.0,0.7879325,1.0,0.43726593,0.45762712,0.0990991,0.2735613,0.125,1.0,0.06421646,0.42857143,0.42559886,1.0,0.36376947,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.33728865,0.8423862,0.16345944,0.29160008,0.3394348,0.18886779,0.7058824,6
0.00035829,0.99173546,0.015432099,2.58e-19,3.54e-07,1,0.63033795,0.38873914,0.05966802,0.0,0.0,0.0,0.0,0.1338775,0.68395036,0.9938512,0.0,0.38999373,0.56957066,0.0,0.0,0.0,0.0,0.0,0.049890634,0.09327485,1,0.21872061,0.112135224,0.41859034,0.78127605,0.7046565,0.11038375,0.11379209,0.9344756,0.30190018,0.2501513,0.0,0.0,0.0,0,0.09703456,0.0,0.6666667,1.3821138,0.054216832,0.8584402,0.28634128,0.50701606,0.9968637,0.7626762,0.8740644,0.012799582,0.003921569,0.34150815,0.015448713,0.48856455,0.9375,0.99903953,0.74900436,0.27070445,0.000530634,0.31829414,1.0,0.86252964,1.0,0.54003274,0.050847456,0.0990991,0.30358633,0.125,1.0,0.07004322,0.42857143,0.43250185,1.0,0.3676344,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39335516,0.60758704,1.0133759,0.4069719,0.6040776,0.44370005,0.21474282,0.7083333,6
0.00035829,0.9923264,0.17673399,1.3e-05,3.54e-07,1,0.8725003,0.4410902,0.14022252,0.81050575,0.42089966,0.42088783,0.0,0.15887067,0.5279615,0.9899783,0.0,0.2923919,0.47672635,0.0,0.0,0.0,0.0,0.0,0.037572823,0.12864207,1,0.2804901,0.075954065,0.4183034,0.8045275,0.0,0.110199906,0.11370227,0.84867513,0.2857925,0.0039945,0.0,0.0,0.0,0,0.09703456,0.0,0.6666667,1.3821138,0.0296661,0.85798305,0.28634128,0.23379156,0.9967818,0.7626762,0.0,0.012611593,0.003921569,2.21e-06,0.013797208,0.48842713,0.20718504,0.22123598,0.0,0.0,0.000145725,0.094664246,1.0,0.7282366,0.26016945,0.31564945,0.10169491,0.009009009,0.40971807,0.3125,1.0,0.068174064,0.85714287,0.8565269,1.0,0.7243361,0.27048,1,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.3941599,0.6298214,1.0133759,0.40790874,0.72080994,0.6019282,0.2154459,0.80249345,6
0.00035829,0.99171466,0.015432099,2.58e-19,3.36e-07,1,0.6299921,0.36980957,0.0306317,0.0,0.0,0.0,0.0,0.3152414,0.65078354,0.9274876,0.004256264,0.3137163,0.56023514,0.0,0.000246296,0.0,0.0,0.0,0.04786615,0.15436067,1,0.19834903,0.09385725,0.39565656,0.7780345,0.66640025,0.11039585,0.114218175,0.83144116,0.25353938,0.25000668,0.4950031,0.0,0.9583461,0,0.0970554,0.54326093,0.6666667,0.30352303,0.054553546,0.85760826,0.28634128,0.47307757,0.99568206,0.7626762,0.8737607,0.03050703,0.003921569,0.8533371,0.019841945,0.48803198,0.9375,0.9988,0.74828845,0.29893836,0.000586682,0.29554656,1.0,0.7879325,1.0,0.4376448,0.10169491,0.0990991,0.30525437,0.125,1.0,0.06431189,0.42857143,0.42554456,1.0,0.36246336,0.1269906,0,0.093655586,0.14141414,0.04040404,0.010416667,0.023638232,0.041237112,0.030612245,0.4292493,0.27109802,0.8421034,0.22624005,0.33346447,0.37218946,0.18701966,0.712963,6
0.00035829,0.991742,0.015432099,2.58e-19,3.54e-07,1,0.63008356,0.38818902,0.058737125,0.0,0.0,0.0,0.0,0.14299095,0.6748548,0.99382615,0.0,0.39320958,0.56473535,0.0,0.0,0.0,0.0,0.0,0.051818848,0.11438993,1,0.24124578,0.109149374,0.41854513,0.7810522,0.70446473,0.11035687,0.113779925,0.93465656,0.30202895,0.25023988,0.0,0.0,0.0,0,0.09703456,0.0,0.6666667,1.3821138,0.054358855,0.85833216,0.28634128,0.5086793,0.9968584,0.7626762,0.8739785,0.012912274,0.003921569,0.3412626,0.01546435,0.48855287,0.9375,0.99903953,0.7490921,0.27027637,0.000530598,0.32417804,1.0,0.86562544,1.0,0.534155,0.050847456,0.0990991,0.30358633,0.125,1.0,0.07004736,0.42857143,0.43223998,1.0,0.36668235,0.1269906,0,0.093655586,0.14141414,0.09090909,0.010416667,0.023638232,0.020618556,0.08163265,0.39335516,0.61266786,1.0133759,0.4069719,0.65152955,0.50456387,0.21474282,0.712963,6
0.00035829,0.9920386,0.031978738,2.58e-19,6.32e-07,1,0.63048106,0.4189038,0.10521141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2599157,0.22262241,0.27622,0.19469616,0.9621535,0.40740678,0.6887847,0.0,0.0,0.0,0,0.09701384,0.0,0.0,0.0,0.06190921,0.8573677,0.28634128,0.6518002,0.99752414,0.7626762,0.8723286,0.041961554,0.003921569,0.27871937,0.06575805,0.8287987,0.25694445,0.27429,0.7499953,0.2712645,0.000833322,0.5562201,1.0,0.7879325,1.0,0.3369426,0.30508474,0.0990991,0.013622463,0.25,1.0,0.07067466,0.42857143,0.7120393,1.0,0.7731046,0.2680913,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
